timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,is_holiday,utilization_rate,cost_per_unit,buffer_units,year,month,day_of_week,day_of_month,quarter,is_weekend
2023-05-02,US-East,Storage,11297.0,14425.0,256.96,99.87,0,78.32,0.0227,3128.0,2023,5,1,2,2,0
2023-05-03,Europe-North,Storage,11380.0,13932.0,229.78,99.77,0,81.68,0.0202,2552.0,2023,5,2,3,2,0
2023-05-03,US-West,Storage,7347.0,9865.0,141.1,99.76,1,74.48,0.0192,2518.0,2023,5,2,3,2,0
2023-05-03,Europe-North,Compute,10110.0,11886.0,513.25,99.95,0,85.06,0.0508,1776.0,2023,5,2,3,2,0
2023-05-03,India-South,Storage,7947.0,9981.0,218.19,99.83,0,79.62,0.0275,2034.0,2023,5,2,3,2,0
2023-05-03,US-West,Compute,9793.0,12336.0,531.71,99.73,0,79.39,0.0543,2543.0,2023,5,2,3,2,0
2023-05-03,US-East,Compute,11600.0,14395.0,653.22,99.96,0,80.58,0.0563,2795.0,2023,5,2,3,2,0
2023-05-03,India-South,Compute,11210.0,13640.0,650.7,99.95,0,82.18,0.058,2430.0,2023,5,2,3,2,0
2023-05-04,US-West,Storage,9089.0,10459.0,205.58177633343985,99.79,1,86.9,0.0226,1370.0,2023,5,3,4,2,0
2023-05-04,India-South,Storage,7878.0,9417.0,204.37,99.93,0,83.66,0.0259,1539.0,2023,5,3,4,2,0
2023-05-04,US-East,Storage,8410.0,10698.0,203.32,99.76,0,78.61,0.0242,2288.0,2023,5,3,4,2,0
2023-05-04,Europe-North,Storage,10601.0,12866.0,269.86,99.8,0,82.4,0.0255,2265.0,2023,5,3,4,2,0
2023-05-04,Europe-North,Compute,9825.0,8929.0,484.7173636634741,99.94,0,110.03,0.0493,-896.0,2023,5,3,4,2,0
2023-05-04,US-East,Compute,9807.0,13018.0,561.8,99.78,0,75.33,0.0573,3211.0,2023,5,3,4,2,0
2023-05-04,US-West,Compute,8652.0,10791.0,461.4,99.79,0,80.18,0.0533,2139.0,2023,5,3,4,2,0
2023-05-04,India-South,Compute,13521.0,16147.0,692.91,99.74,0,83.74,0.0512,2626.0,2023,5,3,4,2,0
2023-05-05,Europe-North,Compute,9540.0,11031.0,563.53,99.71,0,86.48,0.0591,1491.0,2023,5,4,5,2,0
2023-05-05,India-South,Compute,12004.0,14519.0,633.24,99.81,0,82.68,0.0528,2515.0,2023,5,4,5,2,0
2023-05-05,US-West,Storage,10831.0,14340.0,222.6,99.78,0,75.53,0.0206,3509.0,2023,5,4,5,2,0
2023-05-05,Europe-North,Storage,8798.0,11318.0,159.13,99.84,0,77.73,0.0181,2520.0,2023,5,4,5,2,0
2023-05-05,India-South,Storage,7714.0,11403.0,174.4810015002921,99.93,0,67.65,0.0226,3689.0,2023,5,4,5,2,0
2023-05-05,US-West,Compute,8025.0,9150.0,407.17,99.88,0,87.7,0.0507,1125.0,2023,5,4,5,2,0
2023-05-05,US-East,Storage,8209.0,9727.0,230.43,99.71,0,84.39,0.0281,1518.0,2023,5,4,5,2,0
2023-05-05,US-East,Compute,7840.0,8998.0,466.96,99.7,0,87.13,0.0596,1158.0,2023,5,4,5,2,0
2023-05-06,Europe-North,Storage,12741.0,14584.0,246.82,99.96,0,87.36,0.0194,1843.0,2023,5,5,6,2,1
2023-05-06,India-South,Storage,7550.0,10022.0,202.81,99.93,0,75.33,0.0269,2472.0,2023,5,5,6,2,1
2023-05-06,US-East,Storage,10513.0,13241.0,210.65,99.74,0,79.4,0.02,2728.0,2023,5,5,6,2,1
2023-05-06,Europe-North,Compute,11655.0,14738.0,539.71,99.73,0,79.08,0.0463,3083.0,2023,5,5,6,2,1
2023-05-06,US-East,Compute,10431.0,13815.0,573.0,99.71,1,75.5,0.0549,3384.0,2023,5,5,6,2,1
2023-05-06,India-South,Compute,9245.0,10483.0,459.54,99.81,0,88.19,0.0497,1238.0,2023,5,5,6,2,1
2023-05-06,US-West,Storage,11950.0,13799.0,217.27,99.9,1,86.6,0.0182,1849.0,2023,5,5,6,2,1
2023-05-06,US-West,Compute,11620.0,15610.0,622.56,99.8,0,74.44,0.0536,3990.0,2023,5,5,6,2,1
2023-05-07,Europe-North,Storage,8415.0,11045.0,243.19,99.77,0,76.19,0.0289,2630.0,2023,5,6,7,2,1
2023-05-07,US-West,Storage,11225.0,12991.0,308.6,99.78,0,86.41,0.0275,1766.0,2023,5,6,7,2,1
2023-05-07,Europe-North,Compute,9317.0,11969.0,446.75,99.86,0,77.84,0.0479,2652.0,2023,5,6,7,2,1
2023-05-07,India-South,Compute,9495.0,11896.0,465.89,99.92,0,79.82,0.0491,2401.0,2023,5,6,7,2,1
2023-05-07,US-West,Compute,9303.0,12157.0,535.55,99.77,0,76.52,0.0576,2854.0,2023,5,6,7,2,1
2023-05-07,India-South,Storage,11127.0,14542.0,250.67,99.85,0,76.52,0.0225,3415.0,2023,5,6,7,2,1
2023-05-07,US-East,Compute,9898.0,12809.0,452.26,99.84,0,77.27,0.0457,2911.0,2023,5,6,7,2,1
2023-05-08,US-East,Storage,8184.0,10501.0,223.5,99.87,0,77.94,0.0273,2317.0,2023,5,0,8,2,0
2023-05-08,India-South,Storage,10731.0,14326.0,195.17,99.73,0,74.91,0.0182,3595.0,2023,5,0,8,2,0
2023-05-08,Europe-North,Compute,7327.0,9035.0,353.05,99.72,0,81.1,0.0482,1708.0,2023,5,0,8,2,0
2023-05-08,Europe-North,Storage,9683.0,12335.0,194.44,99.96,0,78.5,0.0201,2652.0,2023,5,0,8,2,0
2023-05-08,US-East,Compute,9996.0,13420.0,508.99,99.93,0,74.49,0.0509,3424.0,2023,5,0,8,2,0
2023-05-08,India-South,Compute,6970.0,9113.0,381.03,99.9,0,76.48,0.0547,2143.0,2023,5,0,8,2,0
2023-05-08,US-West,Compute,7757.0,9406.0,443.76,99.85,0,82.47,0.0572,1649.0,2023,5,0,8,2,0
2023-05-09,US-East,Compute,10584.0,13870.0,532.99,99.77,0,76.31,0.0504,3286.0,2023,5,1,9,2,0
2023-05-09,US-West,Compute,10956.0,13348.0,646.87,99.85,0,82.08,0.059,2392.0,2023,5,1,9,2,0
2023-05-09,India-South,Storage,10533.0,9320.0,238.24324459457824,99.75,0,113.02,0.0226,-1213.0,2023,5,1,9,2,0
2023-05-09,India-South,Compute,11281.0,15056.0,564.0,99.81,0,74.93,0.05,3775.0,2023,5,1,9,2,0
2023-05-09,US-West,Storage,7729.0,9658.0,185.55,99.82,0,80.03,0.024,1929.0,2023,5,1,9,2,0
2023-05-09,Europe-North,Storage,11127.0,15019.0,248.78,99.8,1,74.09,0.0224,3892.0,2023,5,1,9,2,0
2023-05-09,Europe-North,Compute,10421.0,11941.0,620.31,99.75,0,87.27,0.0595,1520.0,2023,5,1,9,2,0
2023-05-09,US-East,Storage,10293.0,11871.0,262.38,99.97,1,86.71,0.0255,1578.0,2023,5,1,9,2,0
2023-05-10,US-East,Storage,9576.666666666666,11628.0,216.61218447426288,99.85,0,82.36,0.0226,2051.33,2023,5,2,10,2,0
2023-05-10,US-West,Compute,13080.0,15801.0,626.88,99.76,0,82.78,0.0479,2721.0,2023,5,2,10,2,0
2023-05-10,Europe-North,Compute,7789.0,10279.0,435.45,99.98,0,75.78,0.0559,2490.0,2023,5,2,10,2,0
2023-05-10,India-South,Storage,10335.0,13452.0,269.53,99.75,1,76.83,0.0261,3117.0,2023,5,2,10,2,0
2023-05-10,India-South,Compute,9442.5,9804.0,465.84668767352207,99.92,0,96.31,0.0493,361.5,2023,5,2,10,2,0
2023-05-10,US-East,Compute,13773.0,17246.0,787.13,99.77,0,79.86,0.0572,3473.0,2023,5,2,10,2,0
2023-05-10,Europe-North,Storage,8436.0,11384.0,168.31,99.73,0,74.1,0.02,2948.0,2023,5,2,10,2,0
2023-05-10,US-West,Storage,11726.0,14384.0,221.21,99.99,0,81.52,0.0189,2658.0,2023,5,2,10,2,0
2023-05-11,US-East,Compute,12331.0,14532.0,560.12,99.88,1,84.85,0.0454,2201.0,2023,5,3,11,2,0
2023-05-11,US-East,Storage,8860.333333333334,9702.0,200.40962323391517,99.82,0,91.32,0.0226,841.67,2023,5,3,11,2,0
2023-05-11,India-South,Compute,7604.0,9851.0,373.5,99.83,0,77.19,0.0491,2247.0,2023,5,3,11,2,0
2023-05-11,US-West,Compute,11346.0,14033.0,537.23,99.76,1,80.85,0.0473,2687.0,2023,5,3,11,2,0
2023-05-11,US-West,Storage,10513.0,12371.0,230.57,99.95,1,84.98,0.0219,1858.0,2023,5,3,11,2,0
2023-05-11,India-South,Storage,11912.0,14415.0,350.96,99.8,0,82.64,0.0295,2503.0,2023,5,3,11,2,0
2023-05-11,Europe-North,Compute,7968.0,9307.0,365.82,99.88,0,85.61,0.0459,1339.0,2023,5,3,11,2,0
2023-05-12,US-East,Storage,8144.0,10489.0,211.13,99.77,0,77.64,0.0259,2345.0,2023,5,4,12,2,0
2023-05-12,India-South,Storage,11896.0,15411.0,238.52,99.91,0,77.19,0.0201,3515.0,2023,5,4,12,2,0
2023-05-12,India-South,Compute,12350.0,15447.0,662.89,99.77,0,79.95,0.0537,3097.0,2023,5,4,12,2,0
2023-05-12,Europe-North,Storage,9374.0,12015.0,250.42,99.73,0,78.02,0.0267,2641.0,2023,5,4,12,2,0
2023-05-12,Europe-North,Compute,8169.0,9597.0,398.59,99.88,0,85.12,0.0488,1428.0,2023,5,4,12,2,0
2023-05-12,US-East,Compute,10789.0,14150.0,535.84,99.79,0,76.25,0.0497,3361.0,2023,5,4,12,2,0
2023-05-13,India-South,Compute,10538.0,13543.0,482.67,99.71,0,77.81,0.0458,3005.0,2023,5,5,13,2,1
2023-05-13,Europe-North,Storage,7218.0,8647.0,213.48,99.75,0,83.47,0.0296,1429.0,2023,5,5,13,2,1
2023-05-13,US-East,Storage,8466.0,9699.0,243.39,99.77,0,87.29,0.0287,1233.0,2023,5,5,13,2,1
2023-05-13,US-West,Compute,7904.0,9145.0,446.1,99.78,0,86.43,0.0564,1241.0,2023,5,5,13,2,1
2023-05-13,India-South,Storage,9650.0,12808.0,187.31,99.78,0,75.34,0.0194,3158.0,2023,5,5,13,2,1
2023-05-13,US-East,Compute,7188.0,8085.0,328.18,99.76,0,88.91,0.0457,897.0,2023,5,5,13,2,1
2023-05-13,Europe-North,Compute,11285.0,13631.0,524.67,99.79,0,82.79,0.0465,2346.0,2023,5,5,13,2,1
2023-05-14,US-East,Compute,9274.0,11882.0,478.26,99.72,0,78.05,0.0516,2608.0,2023,5,6,14,2,1
2023-05-14,US-East,Storage,11077.0,14854.0,308.03,99.99,0,74.57,0.0278,3777.0,2023,5,6,14,2,1
2023-05-14,Europe-North,Compute,11730.0,15743.0,677.98,99.88,0,74.51,0.0578,4013.0,2023,5,6,14,2,1
2023-05-14,US-West,Storage,10178.0,11779.0,208.94,99.82,0,86.41,0.0205,1601.0,2023,5,6,14,2,1
2023-05-14,US-West,Compute,7332.0,9702.0,340.77,99.76,0,75.57,0.0465,2370.0,2023,5,6,14,2,1
2023-05-14,India-South,Storage,10052.0,13299.0,291.22,99.71,0,75.58,0.029,3247.0,2023,5,6,14,2,1
2023-05-14,Europe-North,Storage,10481.0,13894.0,274.1,99.96,0,75.44,0.0262,3413.0,2023,5,6,14,2,1
2023-05-15,Europe-North,Storage,9777.0,12347.0,290.6,99.99,0,79.19,0.0297,2570.0,2023,5,0,15,2,0
2023-05-15,Europe-North,Compute,7838.0,10018.0,383.15,99.75,0,78.24,0.0489,2180.0,2023,5,0,15,2,0
2023-05-15,India-South,Storage,9951.0,12189.0,201.18,99.89,0,81.64,0.0202,2238.0,2023,5,0,15,2,0
2023-05-15,India-South,Compute,9792.0,12988.0,496.16,99.71,0,75.39,0.0507,3196.0,2023,5,0,15,2,0
2023-05-15,US-East,Compute,10814.0,12708.0,501.6,99.94,0,85.1,0.0464,1894.0,2023,5,0,15,2,0
2023-05-15,US-West,Storage,11234.0,14204.0,283.01,99.76,0,79.09,0.0252,2970.0,2023,5,0,15,2,0
2023-05-15,US-East,Storage,11490.0,15242.0,225.77,99.76,1,75.38,0.0196,3752.0,2023,5,0,15,2,0
2023-05-16,US-West,Storage,9984.5,10563.0,225.83686277931895,99.78,0,94.52,0.0226,578.5,2023,5,1,16,2,0
2023-05-16,Europe-North,Compute,9752.0,11748.0,515.63,99.95,0,83.01,0.0529,1996.0,2023,5,1,16,2,0
2023-05-16,US-East,Compute,9529.0,11901.0,470.11417387778573,99.95,0,80.07,0.0493,2372.0,2023,5,1,16,2,0
2023-05-16,Europe-North,Storage,8386.0,9774.0,223.22,99.86,0,85.8,0.0266,1388.0,2023,5,1,16,2,0
2023-05-16,US-East,Storage,10675.0,13668.0,232.06,99.86,0,78.1,0.0217,2993.0,2023,5,1,16,2,0
2023-05-16,India-South,Storage,6431.0,7486.0,139.3,99.96,1,85.91,0.0217,1055.0,2023,5,1,16,2,0
2023-05-16,US-West,Compute,12546.0,15007.0,594.58,99.73,0,83.6,0.0474,2461.0,2023,5,1,16,2,0
2023-05-17,Europe-North,Storage,11213.0,13425.0,306.19,99.73,0,83.52,0.0273,2212.0,2023,5,2,17,2,0
2023-05-17,US-East,Storage,7992.0,9381.0,167.37,99.74,1,85.19,0.0209,1389.0,2023,5,2,17,2,0
2023-05-17,US-West,Storage,8735.0,11403.0,206.21,99.94,1,76.6,0.0236,2668.0,2023,5,2,17,2,0
2023-05-17,US-East,Compute,8244.0,10698.0,464.47,99.97,0,77.06,0.0563,2454.0,2023,5,2,17,2,0
2023-05-17,US-West,Compute,9470.0,10873.0,502.7,99.89,0,87.1,0.0531,1403.0,2023,5,2,17,2,0
2023-05-17,India-South,Storage,9028.0,10663.0,164.22,99.77,0,84.67,0.0182,1635.0,2023,5,2,17,2,0
2023-05-17,Europe-North,Compute,10973.0,12404.0,554.5,99.83,0,88.46,0.0505,1431.0,2023,5,2,17,2,0
2023-05-18,India-South,Compute,7844.0,10186.0,405.29,99.81,0,77.01,0.0517,2342.0,2023,5,3,18,2,0
2023-05-18,Europe-North,Storage,7148.0,9272.0,141.05,99.81,0,77.09,0.0197,2124.0,2023,5,3,18,2,0
2023-05-18,US-West,Storage,10638.0,13667.0,297.64,99.92,0,77.84,0.028,3029.0,2023,5,3,18,2,0
2023-05-18,Europe-North,Compute,11103.0,13825.0,659.17,99.87,0,80.31,0.0594,2722.0,2023,5,3,18,2,0
2023-05-18,US-East,Compute,7189.0,8677.0,376.4,99.97,0,82.85,0.0524,1488.0,2023,5,3,18,2,0
2023-05-18,US-East,Storage,11587.0,13650.0,277.72,99.97,1,84.89,0.024,2063.0,2023,5,3,18,2,0
2023-05-18,US-West,Compute,7801.0,9729.0,362.35,99.95,0,80.18,0.0464,1928.0,2023,5,3,18,2,0
2023-05-19,Europe-North,Compute,12503.0,16652.0,742.17,99.84,0,75.08,0.0594,4149.0,2023,5,4,19,2,0
2023-05-19,India-South,Compute,12904.0,16187.0,691.55,99.85,0,79.72,0.0536,3283.0,2023,5,4,19,2,0
2023-05-19,Europe-North,Storage,10935.0,14278.0,215.03,99.74,0,76.59,0.0197,3343.0,2023,5,4,19,2,0
2023-05-19,US-West,Storage,9355.0,10509.0,234.75,99.85,0,89.02,0.0251,1154.0,2023,5,4,19,2,0
2023-05-19,US-West,Compute,9169.0,12114.0,441.03,99.78,0,75.69,0.0481,2945.0,2023,5,4,19,2,0
2023-05-19,US-East,Storage,6602.0,8499.0,196.69,99.88,1,77.68,0.0298,1897.0,2023,5,4,19,2,0
2023-05-19,US-East,Compute,8632.0,9839.0,505.47,99.73,0,87.73,0.0586,1207.0,2023,5,4,19,2,0
2023-05-20,US-West,Compute,11522.0,13109.0,647.45,99.72,0,87.89,0.0562,1587.0,2023,5,5,20,2,1
2023-05-20,US-East,Storage,13168.0,16958.0,354.83,99.7,0,77.65,0.0269,3790.0,2023,5,5,20,2,1
2023-05-20,Europe-North,Compute,6951.0,9217.0,375.96,99.91,0,75.41,0.0541,2266.0,2023,5,5,20,2,1
2023-05-20,Europe-North,Storage,7932.0,10225.0,170.6,99.79,1,77.57,0.0215,2293.0,2023,5,5,20,2,1
2023-05-20,India-South,Storage,7502.0,8808.0,193.13,99.79,0,85.17,0.0257,1306.0,2023,5,5,20,2,1
2023-05-20,India-South,Compute,12503.5,10839.0,616.8614306937658,99.89,0,115.36,0.0493,-1664.5,2023,5,5,20,2,1
2023-05-20,US-West,Storage,9047.0,11384.0,180.95,99.88,0,79.47,0.02,2337.0,2023,5,5,20,2,1
2023-05-20,US-East,Compute,12619.0,14551.0,657.96,99.8,0,86.72,0.0521,1932.0,2023,5,5,20,2,1
2023-05-21,Europe-North,Compute,7929.0,9959.0,439.56,99.81,0,79.62,0.0554,2030.0,2023,5,6,21,2,1
2023-05-21,India-South,Compute,12103.0,14081.0,669.48,99.72,1,85.95,0.0553,1978.0,2023,5,6,21,2,1
2023-05-21,US-East,Storage,8896.0,11953.0,234.81,99.89,0,74.42,0.0264,3057.0,2023,5,6,21,2,1
2023-05-21,US-West,Storage,12113.0,14235.0,315.1,99.97,0,85.09,0.026,2122.0,2023,5,6,21,2,1
2023-05-21,Europe-North,Storage,8134.0,10971.0,148.45,99.87,0,74.14,0.0183,2837.0,2023,5,6,21,2,1
2023-05-21,US-East,Compute,7300.0,8508.0,369.28,99.77,0,85.8,0.0506,1208.0,2023,5,6,21,2,1
2023-05-21,India-South,Storage,11937.0,13750.0,260.7,99.86,0,86.81,0.0218,1813.0,2023,5,6,21,2,1
2023-05-22,US-East,Storage,7908.0,10480.0,154.25,99.94,1,75.46,0.0195,2572.0,2023,5,0,22,2,0
2023-05-22,Europe-North,Compute,12910.0,15838.0,686.36,99.86,1,81.51,0.0532,2928.0,2023,5,0,22,2,0
2023-05-22,India-South,Storage,11865.0,14699.0,246.82,99.91,1,80.72,0.0208,2834.0,2023,5,0,22,2,0
2023-05-22,Europe-North,Storage,10626.0,12126.0,259.93,99.92,0,87.63,0.0245,1500.0,2023,5,0,22,2,0
2023-05-22,US-West,Compute,7217.0,9214.0,403.85,99.76,0,78.33,0.056,1997.0,2023,5,0,22,2,0
2023-05-22,India-South,Compute,12698.0,16346.0,688.1,99.83,0,77.68,0.0542,3648.0,2023,5,0,22,2,0
2023-05-23,India-South,Storage,10731.0,14006.0,212.26,99.88,0,76.62,0.0198,3275.0,2023,5,1,23,2,0
2023-05-23,US-West,Compute,13242.0,17516.0,641.03,99.87,0,75.6,0.0484,4274.0,2023,5,1,23,2,0
2023-05-23,US-West,Storage,9945.0,12371.0,264.2,99.9,0,80.39,0.0266,2426.0,2023,5,1,23,2,0
2023-05-23,Europe-North,Storage,9899.0,11269.0,280.79,99.89,0,87.84,0.0284,1370.0,2023,5,1,23,2,0
2023-05-23,India-South,Compute,11536.0,10909.0,569.1297208368283,99.94,0,105.75,0.0493,-627.0,2023,5,1,23,2,0
2023-05-23,US-East,Compute,12714.0,15709.0,745.05,99.71,0,80.93,0.0586,2995.0,2023,5,1,23,2,0
2023-05-23,US-East,Storage,10829.0,14175.0,320.16,99.8,0,76.4,0.0296,3346.0,2023,5,1,23,2,0
2023-05-23,Europe-North,Compute,8216.0,9954.0,377.76,99.73,1,82.54,0.046,1738.0,2023,5,1,23,2,0
2023-05-24,US-West,Compute,6947.0,8070.0,396.7,99.84,0,86.08,0.0571,1123.0,2023,5,2,24,2,0
2023-05-24,US-East,Compute,10501.0,13406.0,591.67,99.9,0,78.33,0.0563,2905.0,2023,5,2,24,2,0
2023-05-24,India-South,Storage,7118.0,8503.0,158.42,99.87,0,83.71,0.0223,1385.0,2023,5,2,24,2,0
2023-05-24,Europe-North,Storage,9207.0,11819.0,275.19,99.92,0,77.9,0.0299,2612.0,2023,5,2,24,2,0
2023-05-24,Europe-North,Compute,7412.0,8686.0,379.41,99.71,0,85.33,0.0512,1274.0,2023,5,2,24,2,0
2023-05-24,India-South,Compute,10374.0,12221.0,547.87,99.71,0,84.89,0.0528,1847.0,2023,5,2,24,2,0
2023-05-24,US-West,Storage,7461.0,8916.0,187.99,99.9,0,83.68,0.0252,1455.0,2023,5,2,24,2,0
2023-05-24,US-East,Storage,13349.0,15592.0,306.78,99.87,0,85.61,0.023,2243.0,2023,5,2,24,2,0
2023-05-25,US-West,Storage,8894.0,11205.0,228.41,99.88,0,79.38,0.0257,2311.0,2023,5,3,25,2,0
2023-05-25,US-East,Compute,11609.0,10762.0,572.731183182623,99.74,0,107.87,0.0493,-847.0,2023,5,3,25,2,0
2023-05-25,India-South,Storage,6592.0,7992.0,145.04,99.87,0,82.48,0.022,1400.0,2023,5,3,25,2,0
2023-05-25,Europe-North,Storage,7852.0,8927.0,199.2,99.96,0,87.96,0.0254,1075.0,2023,5,3,25,2,0
2023-05-25,Europe-North,Compute,11960.0,13755.0,673.49,99.75,0,86.95,0.0563,1795.0,2023,5,3,25,2,0
2023-05-25,US-East,Storage,6853.0,8996.0,156.46,99.87,0,76.18,0.0228,2143.0,2023,5,3,25,2,0
2023-05-25,India-South,Compute,10386.0,12072.0,588.52,99.74,0,86.03,0.0567,1686.0,2023,5,3,25,2,0
2023-05-26,US-East,Storage,7733.0,10338.0,218.4,99.79,0,74.8,0.0282,2605.0,2023,5,4,26,2,0
2023-05-26,US-West,Storage,7369.0,8353.0,174.28,99.91,0,88.22,0.0237,984.0,2023,5,4,26,2,0
2023-05-26,India-South,Compute,7869.0,8860.0,375.54,99.86,0,88.81,0.0477,991.0,2023,5,4,26,2,0
2023-05-26,US-West,Compute,8028.0,9208.0,366.77,99.94,0,87.19,0.0457,1180.0,2023,5,4,26,2,0
2023-05-26,Europe-North,Compute,12253.0,14835.0,618.31,99.75,0,82.6,0.0505,2582.0,2023,5,4,26,2,0
2023-05-27,US-East,Storage,11078.0,14507.0,275.89,99.99,0,76.36,0.0249,3429.0,2023,5,5,27,2,1
2023-05-27,Europe-North,Storage,7934.0,10126.0,160.94,99.87,0,78.35,0.0203,2192.0,2023,5,5,27,2,1
2023-05-27,US-East,Compute,12717.0,17122.0,709.93,99.96,0,74.27,0.0558,4405.0,2023,5,5,27,2,1
2023-05-27,US-West,Compute,11765.0,14878.0,657.86,99.98,1,79.08,0.0559,3113.0,2023,5,5,27,2,1
2023-05-27,US-West,Storage,12499.0,14706.0,307.67,99.96,0,84.99,0.0246,2207.0,2023,5,5,27,2,1
2023-05-27,India-South,Storage,10120.0,11897.0,255.44,99.93,0,85.06,0.0252,1777.0,2023,5,5,27,2,1
2023-05-27,Europe-North,Compute,10663.0,13802.0,499.95,99.96,0,77.26,0.0469,3139.0,2023,5,5,27,2,1
2023-05-27,India-South,Compute,8447.0,9988.0,399.85,99.97,1,84.57,0.0473,1541.0,2023,5,5,27,2,1
2023-05-28,India-South,Compute,6386.0,7677.0,355.82,99.97,0,83.18,0.0557,1291.0,2023,5,6,28,2,1
2023-05-28,Europe-North,Compute,9782.0,10996.0,465.99,99.77,0,88.96,0.0476,1214.0,2023,5,6,28,2,1
2023-05-28,Europe-North,Storage,11519.0,14185.0,315.16,99.92,0,81.21,0.0274,2666.0,2023,5,6,28,2,1
2023-05-28,US-West,Storage,11503.0,13248.0,272.72,99.76,0,86.83,0.0237,1745.0,2023,5,6,28,2,1
2023-05-28,US-East,Storage,12367.0,14654.0,333.77,99.92,0,84.39,0.027,2287.0,2023,5,6,28,2,1
2023-05-28,US-East,Compute,7961.0,9514.0,370.75,99.96,0,83.68,0.0466,1553.0,2023,5,6,28,2,1
2023-05-28,India-South,Storage,6651.0,8971.0,150.68,99.84,0,74.14,0.0227,2320.0,2023,5,6,28,2,1
2023-05-28,US-West,Compute,7783.0,10058.0,361.58,99.98,0,77.38,0.0465,2275.0,2023,5,6,28,2,1
2023-05-29,Europe-North,Storage,11207.0,13026.0,281.81,99.75,0,86.04,0.0251,1819.0,2023,5,0,29,2,0
2023-05-29,US-West,Storage,12063.0,16095.0,324.32,99.83,0,74.95,0.0269,4032.0,2023,5,0,29,2,0
2023-05-29,US-East,Storage,10544.0,13499.0,293.58,99.92,0,78.11,0.0278,2955.0,2023,5,0,29,2,0
2023-05-29,US-West,Compute,7015.0,8329.0,329.89,99.8,1,84.22,0.047,1314.0,2023,5,0,29,2,0
2023-05-29,India-South,Storage,7511.0,8740.0,146.13,99.73,1,85.94,0.0195,1229.0,2023,5,0,29,2,0
2023-05-29,India-South,Compute,9309.0,10456.0,550.26,99.91,0,89.03,0.0591,1147.0,2023,5,0,29,2,0
2023-05-30,US-West,Storage,9124.0,12308.0,271.74,99.8,1,74.13,0.0298,3184.0,2023,5,1,30,2,0
2023-05-30,Europe-North,Compute,10236.0,12456.0,517.35,99.8,0,82.18,0.0505,2220.0,2023,5,1,30,2,0
2023-05-30,India-South,Storage,11291.0,12965.0,257.67,99.87,0,87.09,0.0228,1674.0,2023,5,1,30,2,0
2023-05-30,US-East,Storage,8577.0,10342.0,222.01,99.82,0,82.93,0.0259,1765.0,2023,5,1,30,2,0
2023-05-30,India-South,Compute,7362.0,8795.0,436.01,99.86,0,83.71,0.0592,1433.0,2023,5,1,30,2,0
2023-05-30,Europe-North,Storage,10371.0,9938.0,234.57900785060014,99.98,1,104.36,0.0226,-433.0,2023,5,1,30,2,0
2023-05-31,Europe-North,Storage,9535.0,11156.0,240.3,99.78,1,85.47,0.0252,1621.0,2023,5,2,31,2,0
2023-05-31,US-East,Storage,7901.0,9909.0,230.4,99.76,0,79.74,0.0292,2008.0,2023,5,2,31,2,0
2023-05-31,India-South,Compute,9112.0,11488.0,523.57,99.9,0,79.32,0.0575,2376.0,2023,5,2,31,2,0
2023-05-31,US-West,Compute,10813.0,12876.0,615.6,99.85,0,83.98,0.0569,2063.0,2023,5,2,31,2,0
2023-05-31,US-East,Compute,10857.0,13430.0,634.09,99.79,0,80.84,0.0584,2573.0,2023,5,2,31,2,0
2023-05-31,India-South,Storage,7681.0,9179.0,169.97,99.72,0,83.68,0.0221,1498.0,2023,5,2,31,2,0
2023-06-01,Europe-North,Storage,7388.0,8316.0,139.69,99.81,1,88.84,0.0189,928.0,2023,6,3,1,2,0
2023-06-01,India-South,Storage,7472.0,9863.0,200.38,99.72,0,75.76,0.0268,2391.0,2023,6,3,1,2,0
2023-06-01,US-West,Compute,6328.0,7131.0,306.61,99.98,1,88.74,0.0485,803.0,2023,6,3,1,2,0
2023-06-01,Europe-North,Compute,7720.0,10011.0,415.76,99.97,0,77.12,0.0539,2291.0,2023,6,3,1,2,0
2023-06-01,US-West,Storage,9515.0,11324.0,282.06,99.72,0,84.03,0.0296,1809.0,2023,6,3,1,2,0
2023-06-01,India-South,Compute,8458.0,10670.0,417.27628110591996,99.92,0,79.27,0.0493,2212.0,2023,6,3,1,2,0
2023-06-01,US-East,Compute,6602.0,8097.0,322.24,99.79,1,81.54,0.0488,1495.0,2023,6,3,1,2,0
2023-06-02,Europe-North,Compute,8649.5,9784.0,426.72395287605286,99.75,1,88.4,0.0493,1134.5,2023,6,4,2,2,0
2023-06-02,US-West,Compute,8371.0,10870.0,403.6,99.84,0,77.01,0.0482,2499.0,2023,6,4,2,2,0
2023-06-02,Europe-North,Storage,7793.0,9296.0,211.87,99.99,0,83.83,0.0272,1503.0,2023,6,4,2,2,0
2023-06-02,India-South,Compute,7804.0,9230.0,463.32,99.99,0,84.55,0.0594,1426.0,2023,6,4,2,2,0
2023-06-02,India-South,Storage,11702.0,15736.0,247.6,99.9,0,74.36,0.0212,4034.0,2023,6,4,2,2,0
2023-06-02,US-East,Storage,8467.0,10689.0,246.99,99.74,0,79.21,0.0292,2222.0,2023,6,4,2,2,0
2023-06-02,US-West,Storage,7124.0,9194.0,211.55,99.72,0,77.49,0.0297,2070.0,2023,6,4,2,2,0
